Date,Open,High,Low,Close,Adj Close,Volume
2001-06-15,0.35892900824546814,0.3705359995365143,0.3455359935760498,0.36500000953674316,0.30823343992233276,454624800
2001-06-18,0.36446401476860046,0.3723210096359253,0.35714301466941833,0.36303600668907166,0.30657488107681274,345912000
2001-06-19,0.3723210096359253,0.3821429908275604,0.35732099413871765,0.36053600907325745,0.3044637143611908,321087200
2001-06-20,0.35714301466941833,0.39017900824546814,0.35678601264953613,0.38696399331092834,0.3267814517021179,431620000
2001-06-21,0.38482099771499634,0.4107140004634857,0.3767859935760498,0.4016070067882538,0.33914700150489807,341331200
2001-06-22,0.4014289975166321,0.4107140004634857,0.38857099413871765,0.39750000834465027,0.33567896485328674,286025600
2001-06-25,0.4017859995365143,0.4285709857940674,0.4008930027484894,0.42839300632476807,0.3617672920227051,439549600
2001-06-26,0.41678598523139954,0.42446398735046387,0.4108929932117462,0.42410698533058167,0.35814785957336426,272781600
2001-06-27,0.42553600668907166,0.4285709857940674,0.4017859995365143,0.41678598523139954,0.35196542739868164,374130400
2001-06-28,0.4116069972515106,0.42696401476860046,0.4096429944038391,0.42035698890686035,0.35498112440109253,348409600
2001-06-29,0.42250001430511475,0.44821399450302124,0.4142859876155853,0.4151790142059326,0.3506085276603699,515390400
2001-07-02,0.42214301228523254,0.4326789975166321,0.4132139980792999,0.42678600549697876,0.36041024327278137,230048000
2001-07-03,0.41982099413871765,0.4317860007286072,0.41964301466941833,0.42571398615837097,0.35950496792793274,112543200
2001-07-05,0.42142900824546814,0.42446398735046387,0.4108929932117462,0.41410699486732483,0.3497031331062317,152292000
2001-07-06,0.4064289927482605,0.4099999964237213,0.38785699009895325,0.39339300990104675,0.33221057057380676,302920800
2001-07-09,0.39446398615837097,0.4107140004634857,0.38714298605918884,0.4053570032119751,0.3423140048980713,337467200
2001-07-10,0.4098210036754608,0.4119639992713928,0.3721430003643036,0.3774999976158142,0.31878936290740967,395270400
2001-07-11,0.3755359947681427,0.4026789963245392,0.375,0.4025000035762787,0.33990123867988586,470506400
2001-07-12,0.41607099771499634,0.4430359899997711,0.41607099771499634,0.4350000023841858,0.36734673380851746,614801600
2001-07-13,0.4308930039405823,0.44660699367523193,0.42571398615837097,0.4437499940395355,0.3747360110282898,454742400
2001-07-16,0.4442859888076782,0.44821399450302124,0.42696401476860046,0.42785701155662537,0.3613146245479584,278667200
2001-07-17,0.42821401357650757,0.45035699009895325,0.4108929932117462,0.44821399450302124,0.37850555777549744,647830400
2001-07-18,0.38892900943756104,0.4067859947681427,0.36464300751686096,0.3712500035762787,0.3135114312171936,1137012800
2001-07-19,0.3791069984436035,0.3824999928474426,0.3526790142059326,0.35642901062965393,0.30099546909332275,861140000
2001-07-20,0.3517859876155853,0.35821399092674255,0.348035991191864,0.35678601264953613,0.3012969195842743,444584000
2001-07-23,0.35874998569488525,0.3660709857940674,0.3483929932117462,0.3489289879798889,0.29466190934181213,241360000
2001-07-24,0.3462499976158142,0.35571399331092834,0.33446401357650757,0.3408930003643036,0.2878756523132324,348376000
2001-07-25,0.3414289951324463,0.3446429967880249,0.32089298963546753,0.32982099056243896,0.2785256803035736,443878400
2001-07-26,0.33000001311302185,0.3357140123844147,0.3187499940395355,0.33196398615837097,0.2803354263305664,369140800
2001-07-27,0.3348209857940674,0.34375,0.33035698533058167,0.3385710120201111,0.2859148383140564,334135200
2001-07-30,0.3414289951324463,0.3457140028476715,0.33053600788116455,0.3380360007286072,0.285462886095047,243359200
2001-07-31,0.3441070020198822,0.3467859923839569,0.33053600788116455,0.33553600311279297,0.28335192799568176,235026400
2001-08-01,0.339464008808136,0.35321399569511414,0.3383930027484894,0.3403570055961609,0.2874230742454529,304136000
2001-08-02,0.3508929908275604,0.35482099652290344,0.3439289927482605,0.3539290130138397,0.2988843321800232,252089600
2001-08-03,0.3551790118217468,0.35535699129104614,0.3392859995365143,0.3482140004634857,0.2940581142902374,186054400
2001-08-06,0.3400000035762787,0.35107100009918213,0.3392859995365143,0.341607004404068,0.28847870230674744,99652000
2001-08-07,0.3451789915561676,0.3512499928474426,0.3389289975166321,0.34375,0.29028844833374023,168548800
2001-08-08,0.3439289927482605,0.3517859876155853,0.33107098937034607,0.3375000059604645,0.28501036763191223,276169600
2001-08-09,0.3385710120201111,0.3419640064239502,0.33428600430488586,0.3401789963245392,0.2872728407382965,200664800
2001-08-10,0.3400000035762787,0.3449999988079071,0.33196398615837097,0.3396430015563965,0.2868201434612274,186961600
2001-08-13,0.3410710096359253,0.3451789915561676,0.33500000834465027,0.3408930003643036,0.2878756523132324,147996800
2001-08-14,0.3428570032119751,0.3457140028476715,0.33339300751686096,0.33446401357650757,0.28244656324386597,228950400
2001-08-15,0.33500000834465027,0.3382140100002289,0.32499998807907104,0.32928600907325745,0.27807390689849854,289279200
2001-08-16,0.32624998688697815,0.3348209857940674,0.32089298963546753,0.33303600549697876,0.2812408208847046,288092000
2001-08-17,0.3214290142059326,0.32946398854255676,0.32124999165534973,0.3226790130138397,0.27249443531036377,208426400
2001-08-20,0.3239290118217468,0.32553601264953613,0.3180359899997711,0.32357099652290344,0.2732475996017456,252302400
2001-08-21,0.3239290118217468,0.3239290118217468,0.3160710036754608,0.3199999928474426,0.27023211121559143,185701600
2001-08-22,0.32035699486732483,0.32589301466941833,0.3144640028476715,0.32517901062965393,0.2746056318283081,173975200
2001-08-23,0.32499998807907104,0.32749998569488525,0.3139289915561676,0.3180359899997711,0.26857346296310425,217078400
2001-08-24,0.3214290142059326,0.33250001072883606,0.3151789903640747,0.33160701394081116,0.2800339162349701,290332000
2001-08-27,0.33214300870895386,0.3446429967880249,0.32428601384162903,0.3378570079803467,0.28531181812286377,175644000
2001-08-28,0.3375000059604645,0.3417859971523285,0.32857099175453186,0.32857099175453186,0.27747008204460144,171735200
2001-08-29,0.32928600907325745,0.3362500071525574,0.3183929920196533,0.3183929920196533,0.2688750624656677,239971200
2001-08-30,0.316785991191864,0.32464298605918884,0.3085710108280182,0.3183929920196533,0.2688750624656677,368692800
2001-08-31,0.3166069984436035,0.33214300870895386,0.3151789903640747,0.33125001192092896,0.27973246574401855,216904800
2001-09-04,0.33035698533058167,0.3407140076160431,0.32464298605918884,0.32589301466941833,0.2752084732055664,348213600
2001-09-05,0.32571399211883545,0.3383930027484894,0.32357099652290344,0.33125001192092896,0.27973246574401855,360057600
2001-09-06,0.32857099175453186,0.3380360007286072,0.3151789903640747,0.3164289891719818,0.26721641421318054,282368800
2001-09-07,0.3125,0.32321399450302124,0.3071430027484894,0.3085710108280182,0.2605806887149811,241830400
2001-09-10,0.3035709857940674,0.3125,0.30214300751686096,0.3101789951324463,0.26193851232528687,308845600
2001-09-17,0.2857140004634857,0.3048210144042969,0.2808929979801178,0.30339300632476807,0.2562079131603241,458007200
2001-09-18,0.30178600549697876,0.3164289891719818,0.2887499928474426,0.29071399569511414,0.24550065398216248,327101600
2001-09-19,0.29464301466941833,0.3053570091724396,0.2785710096359253,0.30392900109291077,0.256660521030426,373318400
2001-09-20,0.29089298844337463,0.30267900228500366,0.2767859995365143,0.2800000011920929,0.2364530861377716,411174400
2001-09-21,0.26428601145744324,0.2901790142059326,0.26214298605918884,0.2808929979801178,0.23720712959766388,570516800
2001-09-24,0.287678986787796,0.30071398615837097,0.2848210036754608,0.29374998807907104,0.24806459248065948,294537600
2001-09-25,0.2882139980792999,0.28964298963546753,0.2741070091724396,0.2775000035762787,0.23434185981750488,374404800
2001-09-26,0.2823210060596466,0.2837499976158142,0.26660698652267456,0.27053600549697876,0.22846098244190216,493796800
2001-09-27,0.2723209857940674,0.28125,0.27142900228500366,0.276964008808136,0.23388923704624176,322240800
2001-09-28,0.2805359959602356,0.2841069996356964,0.274821013212204,0.276964008808136,0.23388923704624176,365108800
2001-10-01,0.2766070067882538,0.285535991191864,0.27196401357650757,0.2775000035762787,0.23434185981750488,208208000
2001-10-02,0.2755360007286072,0.2826789915561676,0.26571398973464966,0.26875001192092896,0.22695280611515045,235883200
2001-10-03,0.26696398854255676,0.2742860019207001,0.26482099294662476,0.26750001311302185,0.22589707374572754,683043200
2001-10-04,0.2741070091724396,0.2901790142059326,0.26767900586128235,0.2835710048675537,0.23946864902973175,401122400
2001-10-05,0.2750000059604645,0.2883929908275604,0.26767900586128235,0.2882139980792999,0.24338969588279724,342686400
2001-10-08,0.2780359983444214,0.29196399450302124,0.2767859995365143,0.2892859876155853,0.24429483711719513,207984000
2001-10-09,0.2866069972515106,0.2892859876155853,0.279107004404068,0.2857140004634857,0.24127835035324097,174025600
2001-10-10,0.2874999940395355,0.30089300870895386,0.2848210036754608,0.30035701394081116,0.25364401936531067,307759200
2001-10-11,0.30214300751686096,0.316785991191864,0.30089300870895386,0.316785991191864,0.26751789450645447,334163200
2001-10-12,0.3091070055961609,0.32285699248313904,0.3010709881782532,0.32160699367523193,0.2715891897678375,287812000
2001-10-15,0.3205359876155853,0.32821398973464966,0.3205359876155853,0.32124999165534973,0.27128762006759644,318752000
2001-10-16,0.32303598523139954,0.32499998807907104,0.3173210024833679,0.32160699367523193,0.2715891897678375,202949600
2001-10-17,0.32749998569488525,0.32875001430511475,0.30285701155662537,0.30339300632476807,0.2562079131603241,285538400
2001-10-18,0.3087500035762787,0.32553601264953613,0.3087500035762787,0.3214290142059326,0.27143895626068115,612572800
2001-10-19,0.32035699486732483,0.32857099175453186,0.3192859888076782,0.32678601145744324,0.2759626805782318,166790400
2001-10-22,0.32517901062965393,0.3405359983444214,0.32303598523139954,0.3396430015563965,0.2868201434612274,391938400
2001-10-23,0.3414289951324463,0.3467859923839569,0.3191069960594177,0.3239290118217468,0.2735500633716583,684980800
2001-10-24,0.32249999046325684,0.3408930003643036,0.3169640004634857,0.3383930027484894,0.28576457500457764,374427200
2001-10-25,0.32928600907325745,0.34375,0.32428601384162903,0.3426789939403534,0.2893838584423065,254951200
2001-10-26,0.3367860019207001,0.34375,0.33250001072883606,0.33339300751686096,0.2815420627593994,278964000
2001-10-29,0.33160701394081116,0.33339300751686096,0.3142859935760498,0.3148210048675537,0.26585859060287476,239181600
2001-10-30,0.310357004404068,0.3214290142059326,0.30464300513267517,0.3142859935760498,0.26540666818618774,276763200
2001-10-31,0.3166069984436035,0.32857099175453186,0.3114289939403534,0.3135710060596466,0.264803022146225,273750400
2001-11-01,0.3151789903640747,0.33535701036453247,0.3080359995365143,0.33196398615837097,0.2803354263305664,312995200
2001-11-02,0.33071398735046387,0.3367860019207001,0.32428601384162903,0.33160701394081116,0.2800339162349701,197204000
2001-11-05,0.33642899990081787,0.34375,0.3323209881782532,0.3405359983444214,0.28757426142692566,235793600
2001-11-06,0.3385710120201111,0.3503569960594177,0.33089300990104675,0.3494639992713928,0.2951137125492096,316019200
2001-11-07,0.3474999964237213,0.35946398973464966,0.3451789915561676,0.349821001291275,0.2954152524471283,382989600
2001-11-08,0.3505359888076782,0.3551790118217468,0.33160701394081116,0.33410701155662537,0.2821451425552368,342143200
2001-11-09,0.33214300870895386,0.34375,0.33125001192092896,0.33410701155662537,0.2821451425552368,134293600
2001-11-12,0.33321401476860046,0.3423210084438324,0.32071399688720703,0.3348209857940674,0.2827480435371399,201499200
2001-11-13,0.3407140076160431,0.3462499976158142,0.33410701155662537,0.345892995595932,0.2920979857444763,224672000
2001-11-14,0.349821001291275,0.35535699129104614,0.3419640064239502,0.350178986787796,0.2957175076007843,221149600
2001-11-15,0.3473210036754608,0.35535699129104614,0.3433929979801178,0.3473210036754608,0.2933039367198944,213029600
2001-11-16,0.3441070020198822,0.3444640040397644,0.32857099175453186,0.3387500047683716,0.2860659956932068,230664000
2001-11-19,0.3392859995365143,0.35803601145744324,0.3385710120201111,0.35714301466941833,0.3015983998775482,332589600
2001-11-20,0.3539290130138397,0.36071398854255676,0.3482140004634857,0.3487499952316284,0.29451069235801697,276584000
2001-11-21,0.350178986787796,0.35357099771499634,0.3439289927482605,0.3514289855957031,0.2967730462551117,201583200
2001-11-23,0.35196399688720703,0.35624998807907104,0.3494639992713928,0.35428598523139954,0.29918578267097473,60004000
2001-11-26,0.35607099533081055,0.38482099771499634,0.35499998927116394,0.3816069960594177,0.3222576975822449,460689600
2001-11-27,0.3785710036754608,0.38428598642349243,0.3660709857940674,0.375,0.3166782557964325,268553600
2001-11-28,0.3723210096359253,0.3787499964237213,0.36446401476860046,0.36660701036453247,0.3095904588699341,250611200
2001-11-29,0.3678570091724396,0.3696430027484894,0.36053600907325745,0.36464300751686096,0.30793195962905884,202764800
2001-11-30,0.36553600430488586,0.38285699486732483,0.36160698533058167,0.3803569972515106,0.3212021291255951,303912000
2001-12-03,0.3760710060596466,0.3799999952316284,0.3678570091724396,0.3758929967880249,0.31743237376213074,181165600
2001-12-04,0.3758929967880249,0.4028570055961609,0.3700000047683716,0.4000000059604645,0.3377901613712311,380419200
2001-12-05,0.3992860019207001,0.42910701036453247,0.39589300751686096,0.42428600788116455,0.3582990765571594,568579200
2001-12-06,0.41928601264953613,0.41964301466941833,0.39535701274871826,0.4067859947681427,0.3435206115245819,338934400
2001-12-07,0.4010710120201111,0.4055359959602356,0.39285698533058167,0.4025000035762787,0.33990123867988586,203515200
2001-12-10,0.39803600311279297,0.410535991191864,0.39696401357650757,0.4025000035762787,0.33990123867988586,170010400
2001-12-11,0.4048210084438324,0.4080359935760498,0.38660699129104614,0.38892900943756104,0.3284408748149872,205475200
2001-12-12,0.39053601026535034,0.39142900705337524,0.3794640004634857,0.38374999165534973,0.3240673542022705,192460800
2001-12-13,0.38374999165534973,0.38482099771499634,0.3660709857940674,0.375,0.3166782557964325,197842400
2001-12-14,0.3701789975166321,0.3719640076160431,0.35874998569488525,0.36410701274871826,0.30747929215431213,189884800
2001-12-17,0.36428600549697876,0.375,0.36053600907325745,0.3682140111923218,0.3109476566314697,173712000
2001-12-18,0.3730359971523285,0.3808929920196533,0.36107099056243896,0.3751789927482605,0.3168294131755829,235239200
2001-12-19,0.3675000071525574,0.38714298605918884,0.36553600430488586,0.38607099652290344,0.3260274827480316,289956800
2001-12-20,0.3821429908275604,0.38339298963546753,0.3682140111923218,0.3691070079803467,0.3117016851902008,220864000
2001-12-21,0.3751789927482605,0.38464298844337463,0.3714289963245392,0.375,0.3166782557964325,256334400
2001-12-24,0.3732140064239502,0.3830359876155853,0.3732140064239502,0.381428986787796,0.32210734486579895,50629600
2001-12-26,0.3812499940395355,0.3982140123844147,0.3774999976158142,0.38374999165534973,0.3240673542022705,146400800
2001-12-27,0.38535699248313904,0.3973209857940674,0.38535699248313904,0.39410701394081116,0.3328136205673218,191508800
2001-12-28,0.39232099056243896,0.4107140004634857,0.39214301109313965,0.4005360007286072,0.338242769241333,299124000
2001-12-31,0.401964008808136,0.4046429991722107,0.38982099294662476,0.39107099175453186,0.3302498161792755,137782400
2002-01-02,0.39375001192092896,0.41607099771499634,0.39214301109313965,0.41607099771499634,0.3513616621494293,529496800
2002-01-03,0.4107140004634857,0.42410698533058167,0.4066070020198822,0.42107099294662476,0.3555840849876404,612007200
